testId;algo;nodeId;runtimeMillis
59845_LStarKtcMan;lktc;23;354
59845_LStarKtcMan;lktc;24;321
59845_LStarKtcMan;lktc;25;234
59845_LStarKtcMan;lktc;26;396
59845_LStarKtcMan;lktc;27;116
59845_LStarKtcMan;lktc;28;366
59845_LStarKtcMan;lktc;31;280
59845_LStarKtcMan;lktc;32;67
59845_LStarKtcMan;lktc;33;137
59846_LmstMan;lmst;1;627
59846_LmstMan;lmst;2;508
59846_LmstMan;lmst;3;779
59846_LmstMan;lmst;4;1305
59846_LmstMan;lmst;6;182
59846_LmstMan;lmst;7;418
59846_LmstMan;lmst;8;605
59846_LmstMan;lmst;10;137
59846_LmstMan;lmst;11;659
59846_LmstMan;lmst;13;698
59846_LmstMan;lmst;14;1190
59846_LmstMan;lmst;15;573
59846_LmstMan;lmst;16;329
59846_LmstMan;lmst;17;864
59846_LmstMan;lmst;18;220
59846_LmstMan;lmst;19;430
59846_LmstMan;lmst;20;35
59846_LmstMan;lmst;22;147
59846_LmstMan;lmst;23;1042
59846_LmstMan;lmst;24;687
59846_LmstMan;lmst;25;772
59846_LmstMan;lmst;26;441
59846_LmstMan;lmst;27;883
59846_LmstMan;lmst;28;126
59846_LmstMan;lmst;31;1401
59846_LmstMan;lmst;32;544
59846_LmstMan;lmst;33;1022
59847_KtcGen;KtcAlgorithm;1;266
59847_KtcGen;KtcAlgorithm;2;150
59847_KtcGen;KtcAlgorithm;3;321
59847_KtcGen;KtcAlgorithm;4;425
59847_KtcGen;KtcAlgorithm;6;791
59847_KtcGen;KtcAlgorithm;7;123
59847_KtcGen;KtcAlgorithm;8;340
59847_KtcGen;KtcAlgorithm;10;581
59847_KtcGen;KtcAlgorithm;11;259
59847_KtcGen;KtcAlgorithm;13;764
59847_KtcGen;KtcAlgorithm;14;227
59847_KtcGen;KtcAlgorithm;15;393
59847_KtcGen;KtcAlgorithm;16;578
59847_KtcGen;KtcAlgorithm;17;364
59847_KtcGen;KtcAlgorithm;18;1281
59847_KtcGen;KtcAlgorithm;19;519
59847_KtcGen;KtcAlgorithm;20;118
59847_KtcGen;KtcAlgorithm;22;859
59847_KtcGen;KtcAlgorithm;23;294
59847_KtcGen;KtcAlgorithm;24;1062
59847_KtcGen;KtcAlgorithm;25;901
59847_KtcGen;KtcAlgorithm;26;809
59847_KtcGen;KtcAlgorithm;27;594
59847_KtcGen;KtcAlgorithm;28;467
59847_KtcGen;KtcAlgorithm;31;1038
59847_KtcGen;KtcAlgorithm;32;283
59847_KtcGen;KtcAlgorithm;33;558
59848_LStarKtcGen;LStarKtcAlgorithm;1;118988
59848_LStarKtcGen;LStarKtcAlgorithm;2;37293
59848_LStarKtcGen;LStarKtcAlgorithm;3;31410
59848_LStarKtcGen;LStarKtcAlgorithm;4;6929
59848_LStarKtcGen;LStarKtcAlgorithm;6;13154
59848_LStarKtcGen;LStarKtcAlgorithm;7;22645
59848_LStarKtcGen;LStarKtcAlgorithm;8;17916
59848_LStarKtcGen;LStarKtcAlgorithm;10;89726
59848_LStarKtcGen;LStarKtcAlgorithm;11;93750
59848_LStarKtcGen;LStarKtcAlgorithm;13;15448
59848_LStarKtcGen;LStarKtcAlgorithm;14;117494
59848_LStarKtcGen;LStarKtcAlgorithm;15;78708
59848_LStarKtcGen;LStarKtcAlgorithm;16;81148
59848_LStarKtcGen;LStarKtcAlgorithm;17;1162
59848_LStarKtcGen;LStarKtcAlgorithm;18;122140
59848_LStarKtcGen;LStarKtcAlgorithm;19;28110
59848_LStarKtcGen;LStarKtcAlgorithm;20;124543
59848_LStarKtcGen;LStarKtcAlgorithm;22;8279
59848_LStarKtcGen;LStarKtcAlgorithm;23;24783
59848_LStarKtcGen;LStarKtcAlgorithm;24;66197
59848_LStarKtcGen;LStarKtcAlgorithm;25;1044
59848_LStarKtcGen;LStarKtcAlgorithm;26;108923
59848_LStarKtcGen;LStarKtcAlgorithm;27;2137
59848_LStarKtcGen;LStarKtcAlgorithm;28;125463
59848_LStarKtcGen;LStarKtcAlgorithm;31;1412
59848_LStarKtcGen;LStarKtcAlgorithm;32;73823
59848_LStarKtcGen;LStarKtcAlgorithm;33;76266
59849_LmstGen;LmstAlgorithm;1;1069
59849_LmstGen;LmstAlgorithm;2;784
59849_LmstGen;LmstAlgorithm;3;20
59849_LmstGen;LmstAlgorithm;4;1357
59849_LmstGen;LmstAlgorithm;6;290
59849_LmstGen;LmstAlgorithm;7;701
59849_LmstGen;LmstAlgorithm;8;1032
59849_LmstGen;LmstAlgorithm;10;152
59849_LmstGen;LmstAlgorithm;11;726
59849_LmstGen;LmstAlgorithm;13;477
59849_LmstGen;LmstAlgorithm;14;331
59849_LmstGen;LmstAlgorithm;15;934
59849_LmstGen;LmstAlgorithm;16;247
59849_LmstGen;LmstAlgorithm;17;612
59849_LmstGen;LmstAlgorithm;18;932
59849_LmstGen;LmstAlgorithm;19;459
59849_LmstGen;LmstAlgorithm;20;44
59849_LmstGen;LmstAlgorithm;22;679
59849_LmstGen;LmstAlgorithm;23;753
59849_LmstGen;LmstAlgorithm;24;195
59849_LmstGen;LmstAlgorithm;25;907
59849_LmstGen;LmstAlgorithm;26;451
59849_LmstGen;LmstAlgorithm;27;209
59849_LmstGen;LmstAlgorithm;28;106
59849_LmstGen;LmstAlgorithm;31;126
59849_LmstGen;LmstAlgorithm;32;63
59849_LmstGen;LmstAlgorithm;33;26
59850_KtcMan;aktc;1;31
59850_KtcMan;aktc;2;25
59850_KtcMan;aktc;3;1456
59850_KtcMan;aktc;4;66
59850_KtcMan;aktc;6;143
59850_KtcMan;aktc;7;26
59850_KtcMan;aktc;8;57
59850_KtcMan;aktc;10;126
59850_KtcMan;aktc;11;59
59850_KtcMan;aktc;13;100
59850_KtcMan;aktc;14;67
59850_KtcMan;aktc;15;155
59850_KtcMan;aktc;16;60
59850_KtcMan;aktc;17;71
59850_KtcMan;aktc;18;147
59850_KtcMan;aktc;19;166
59850_KtcMan;aktc;20;220
59850_KtcMan;aktc;22;159
59850_KtcMan;aktc;23;193
59850_KtcMan;aktc;24;172
59850_KtcMan;aktc;25;182
59850_KtcMan;aktc;26;328
59850_KtcMan;aktc;27;127
59850_KtcMan;aktc;28;167
59850_KtcMan;aktc;31;217
59850_KtcMan;aktc;32;84
59850_KtcMan;aktc;33;83
59851_LStarKtcMan;lktc;1;92
59851_LStarKtcMan;lktc;2;35
59851_LStarKtcMan;lktc;3;1246
59851_LStarKtcMan;lktc;4;88
59851_LStarKtcMan;lktc;6;198
59851_LStarKtcMan;lktc;7;53
59851_LStarKtcMan;lktc;8;65
59851_LStarKtcMan;lktc;10;271
59851_LStarKtcMan;lktc;11;111
59851_LStarKtcMan;lktc;13;317
59851_LStarKtcMan;lktc;14;110
59851_LStarKtcMan;lktc;15;267
59851_LStarKtcMan;lktc;16;89
59851_LStarKtcMan;lktc;17;184
59851_LStarKtcMan;lktc;18;272
59851_LStarKtcMan;lktc;19;261
59851_LStarKtcMan;lktc;20;456
59851_LStarKtcMan;lktc;22;195
59851_LStarKtcMan;lktc;23;443
59851_LStarKtcMan;lktc;24;409
59851_LStarKtcMan;lktc;25;289
59851_LStarKtcMan;lktc;26;399
59851_LStarKtcMan;lktc;27;147
59851_LStarKtcMan;lktc;28;343
59851_LStarKtcMan;lktc;31;187
59851_LStarKtcMan;lktc;32;115
59851_LStarKtcMan;lktc;33;106
59852_LmstMan;lmst;1;272
59852_LmstMan;lmst;2;201
59852_LmstMan;lmst;3;926
59852_LmstMan;lmst;4;528
59852_LmstMan;lmst;6;559
59852_LmstMan;lmst;7;367
59852_LmstMan;lmst;8;289
59852_LmstMan;lmst;10;80
59852_LmstMan;lmst;11;623
59852_LmstMan;lmst;13;608
59852_LmstMan;lmst;14;1292
59852_LmstMan;lmst;15;833
59852_LmstMan;lmst;16;777
59852_LmstMan;lmst;17;757
59852_LmstMan;lmst;18;555
59852_LmstMan;lmst;19;590
59852_LmstMan;lmst;20;15
59852_LmstMan;lmst;22;724
59852_LmstMan;lmst;23;410
59852_LmstMan;lmst;24;771
59852_LmstMan;lmst;25;684
59852_LmstMan;lmst;26;618
59852_LmstMan;lmst;27;1130
59852_LmstMan;lmst;28;120
59852_LmstMan;lmst;31;180
59852_LmstMan;lmst;32;576
59852_LmstMan;lmst;33;1154
59853_KtcGen;KtcAlgorithm;1;136
59853_KtcGen;KtcAlgorithm;2;161
59853_KtcGen;KtcAlgorithm;3;864
59853_KtcGen;KtcAlgorithm;4;288
59853_KtcGen;KtcAlgorithm;6;766
59853_KtcGen;KtcAlgorithm;7;115
59853_KtcGen;KtcAlgorithm;8;408
59853_KtcGen;KtcAlgorithm;10;463
59853_KtcGen;KtcAlgorithm;11;309
59853_KtcGen;KtcAlgorithm;13;1170
59853_KtcGen;KtcAlgorithm;14;299
59853_KtcGen;KtcAlgorithm;15;601
59853_KtcGen;KtcAlgorithm;16;648
59853_KtcGen;KtcAlgorithm;17;416
59853_KtcGen;KtcAlgorithm;18;864
59853_KtcGen;KtcAlgorithm;19;1288
59853_KtcGen;KtcAlgorithm;20;40
59853_KtcGen;KtcAlgorithm;22;830
59853_KtcGen;KtcAlgorithm;23;138
59853_KtcGen;KtcAlgorithm;24;982
59853_KtcGen;KtcAlgorithm;25;881
59853_KtcGen;KtcAlgorithm;26;816
59853_KtcGen;KtcAlgorithm;27;1091
59853_KtcGen;KtcAlgorithm;28;276
59853_KtcGen;KtcAlgorithm;31;1376
59853_KtcGen;KtcAlgorithm;32;394
59853_KtcGen;KtcAlgorithm;33;558
59854_LStarKtcGen;LStarKtcAlgorithm;1;74523
59854_LStarKtcGen;LStarKtcAlgorithm;2;91247
59854_LStarKtcGen;LStarKtcAlgorithm;3;92531
59854_LStarKtcGen;LStarKtcAlgorithm;4;11506
59854_LStarKtcGen;LStarKtcAlgorithm;6;22797
59854_LStarKtcGen;LStarKtcAlgorithm;7;49377
59854_LStarKtcGen;LStarKtcAlgorithm;8;115844
59854_LStarKtcGen;LStarKtcAlgorithm;10;104553
59854_LStarKtcGen;LStarKtcAlgorithm;11;93048
59854_LStarKtcGen;LStarKtcAlgorithm;13;90363
59854_LStarKtcGen;LStarKtcAlgorithm;14;71289
59854_LStarKtcGen;LStarKtcAlgorithm;15;113983
59854_LStarKtcGen;LStarKtcAlgorithm;16;14252
59854_LStarKtcGen;LStarKtcAlgorithm;17;74432
59854_LStarKtcGen;LStarKtcAlgorithm;18;153
59854_LStarKtcGen;LStarKtcAlgorithm;19;106719
59854_LStarKtcGen;LStarKtcAlgorithm;20;112153
59854_LStarKtcGen;LStarKtcAlgorithm;22;131011
59854_LStarKtcGen;LStarKtcAlgorithm;23;14406
59854_LStarKtcGen;LStarKtcAlgorithm;24;38392
59854_LStarKtcGen;LStarKtcAlgorithm;25;58045
59854_LStarKtcGen;LStarKtcAlgorithm;26;25483
59854_LStarKtcGen;LStarKtcAlgorithm;27;125396
59854_LStarKtcGen;LStarKtcAlgorithm;28;69825
59854_LStarKtcGen;LStarKtcAlgorithm;31;40925
59854_LStarKtcGen;LStarKtcAlgorithm;32;43609
59854_LStarKtcGen;LStarKtcAlgorithm;33;10651
59855_LmstGen;LmstAlgorithm;1;1041
59855_LmstGen;LmstAlgorithm;2;466
59855_LmstGen;LmstAlgorithm;3;952
59855_LmstGen;LmstAlgorithm;4;259
59855_LmstGen;LmstAlgorithm;6;495
59855_LmstGen;LmstAlgorithm;7;52
59855_LmstGen;LmstAlgorithm;8;105
59855_LmstGen;LmstAlgorithm;10;764
59855_LmstGen;LmstAlgorithm;11;1490
59855_LmstGen;LmstAlgorithm;13;235
59855_LmstGen;LmstAlgorithm;14;27
59855_LmstGen;LmstAlgorithm;15;46
59855_LmstGen;LmstAlgorithm;16;628
59855_LmstGen;LmstAlgorithm;17;566
59855_LmstGen;LmstAlgorithm;18;1222
59855_LmstGen;LmstAlgorithm;19;462
59855_LmstGen;LmstAlgorithm;20;772
59855_LmstGen;LmstAlgorithm;22;881
59855_LmstGen;LmstAlgorithm;23;1231
59855_LmstGen;LmstAlgorithm;24;355
59855_LmstGen;LmstAlgorithm;25;696
59855_LmstGen;LmstAlgorithm;26;384
59855_LmstGen;LmstAlgorithm;27;1133
59855_LmstGen;LmstAlgorithm;28;171
59855_LmstGen;LmstAlgorithm;31;823
59855_LmstGen;LmstAlgorithm;32;550
59855_LmstGen;LmstAlgorithm;33;554
59859_KtcMan;aktc;1;30
59859_KtcMan;aktc;2;34
59859_KtcMan;aktc;3;416
59859_KtcMan;aktc;4;46
59859_KtcMan;aktc;6;75
59859_KtcMan;aktc;7;23
59859_KtcMan;aktc;8;57
59859_KtcMan;aktc;10;143
59859_KtcMan;aktc;11;49
59859_KtcMan;aktc;13;116
59859_KtcMan;aktc;14;94
59859_KtcMan;aktc;15;94
59859_KtcMan;aktc;16;110
59859_KtcMan;aktc;17;60
59859_KtcMan;aktc;18;107
59859_KtcMan;aktc;19;139
59859_KtcMan;aktc;20;277
59859_KtcMan;aktc;22;175
59859_KtcMan;aktc;23;233
59859_KtcMan;aktc;24;158
59859_KtcMan;aktc;25;181
59859_KtcMan;aktc;26;118
59859_KtcMan;aktc;27;77
59859_KtcMan;aktc;28;145
59859_KtcMan;aktc;31;91
59859_KtcMan;aktc;32;11
59859_KtcMan;aktc;33;112
59860_LStarKtcMan;lktc;1;89
59860_LStarKtcMan;lktc;2;38
59860_LStarKtcMan;lktc;3;411
59860_LStarKtcMan;lktc;4;77
59860_LStarKtcMan;lktc;6;123
59860_LStarKtcMan;lktc;7;41
59860_LStarKtcMan;lktc;8;65
59860_LStarKtcMan;lktc;10;189
59860_LStarKtcMan;lktc;11;98
59860_LStarKtcMan;lktc;13;292
59860_LStarKtcMan;lktc;14;37
59860_LStarKtcMan;lktc;15;188
59860_LStarKtcMan;lktc;16;77
59860_LStarKtcMan;lktc;17;244
59860_LStarKtcMan;lktc;18;87
59860_LStarKtcMan;lktc;19;128
59860_LStarKtcMan;lktc;20;531
59860_LStarKtcMan;lktc;22;164
59860_LStarKtcMan;lktc;23;443
59860_LStarKtcMan;lktc;24;166
59860_LStarKtcMan;lktc;25;263
59860_LStarKtcMan;lktc;26;250
59860_LStarKtcMan;lktc;27;101
59860_LStarKtcMan;lktc;28;187
59860_LStarKtcMan;lktc;31;220
59860_LStarKtcMan;lktc;32;54
59860_LStarKtcMan;lktc;33;173
59861_LmstMan;lmst;1;513
59861_LmstMan;lmst;2;426
59861_LmstMan;lmst;3;904
59861_LmstMan;lmst;4;1300
59861_LmstMan;lmst;6;161
59861_LmstMan;lmst;7;302
59861_LmstMan;lmst;8;510
59861_LmstMan;lmst;10;123
59861_LmstMan;lmst;11;472
59861_LmstMan;lmst;13;624
59861_LmstMan;lmst;14;628
59861_LmstMan;lmst;15;594
59861_LmstMan;lmst;16;18
59861_LmstMan;lmst;17;890
59861_LmstMan;lmst;18;110
59861_LmstMan;lmst;19;784
59861_LmstMan;lmst;20;18
59861_LmstMan;lmst;22;170
59861_LmstMan;lmst;23;1242
59861_LmstMan;lmst;24;805
59861_LmstMan;lmst;25;684
59861_LmstMan;lmst;26;231
59861_LmstMan;lmst;27;1015
59861_LmstMan;lmst;28;174
59861_LmstMan;lmst;31;1318
59861_LmstMan;lmst;32;472
59861_LmstMan;lmst;33;1008
59862_KtcGen;KtcAlgorithm;1;173
59862_KtcGen;KtcAlgorithm;2;176
59862_KtcGen;KtcAlgorithm;3;880
59862_KtcGen;KtcAlgorithm;4;332
59862_KtcGen;KtcAlgorithm;6;1157
59862_KtcGen;KtcAlgorithm;7;132
59862_KtcGen;KtcAlgorithm;8;398
59862_KtcGen;KtcAlgorithm;10;813
59862_KtcGen;KtcAlgorithm;11;375
59862_KtcGen;KtcAlgorithm;13;1077
59862_KtcGen;KtcAlgorithm;14;332
59862_KtcGen;KtcAlgorithm;15;450
59862_KtcGen;KtcAlgorithm;16;606
59862_KtcGen;KtcAlgorithm;17;388
59862_KtcGen;KtcAlgorithm;18;1111
59862_KtcGen;KtcAlgorithm;19;451
59862_KtcGen;KtcAlgorithm;20;333
59862_KtcGen;KtcAlgorithm;22;936
59862_KtcGen;KtcAlgorithm;23;238
59862_KtcGen;KtcAlgorithm;24;843
59862_KtcGen;KtcAlgorithm;25;810
59862_KtcGen;KtcAlgorithm;26;14
59862_KtcGen;KtcAlgorithm;27;763
59862_KtcGen;KtcAlgorithm;28;487
59862_KtcGen;KtcAlgorithm;31;1069
59862_KtcGen;KtcAlgorithm;32;336
59862_KtcGen;KtcAlgorithm;33;1288
59863_LStarKtcGen;LStarKtcAlgorithm;1;56427
59863_LStarKtcGen;LStarKtcAlgorithm;2;114135
59863_LStarKtcGen;LStarKtcAlgorithm;3;119664
59863_LStarKtcGen;LStarKtcAlgorithm;4;127197
59863_LStarKtcGen;LStarKtcAlgorithm;6;81208
59863_LStarKtcGen;LStarKtcAlgorithm;7;80261
59863_LStarKtcGen;LStarKtcAlgorithm;8;80078
59863_LStarKtcGen;LStarKtcAlgorithm;10;23835
59863_LStarKtcGen;LStarKtcAlgorithm;11;11872
59863_LStarKtcGen;LStarKtcAlgorithm;13;35950
59863_LStarKtcGen;LStarKtcAlgorithm;14;18525
59863_LStarKtcGen;LStarKtcAlgorithm;15;120117
59863_LStarKtcGen;LStarKtcAlgorithm;16;8973
59863_LStarKtcGen;LStarKtcAlgorithm;17;552
59863_LStarKtcGen;LStarKtcAlgorithm;18;91798
59863_LStarKtcGen;LStarKtcAlgorithm;19;104342
59863_LStarKtcGen;LStarKtcAlgorithm;20;113410
59863_LStarKtcGen;LStarKtcAlgorithm;22;61342
59863_LStarKtcGen;LStarKtcAlgorithm;23;10502
59863_LStarKtcGen;LStarKtcAlgorithm;24;82765
59863_LStarKtcGen;LStarKtcAlgorithm;25;110236
59863_LStarKtcGen;LStarKtcAlgorithm;26;7637
59863_LStarKtcGen;LStarKtcAlgorithm;27;15168
59863_LStarKtcGen;LStarKtcAlgorithm;28;88135
59863_LStarKtcGen;LStarKtcAlgorithm;31;79683
59863_LStarKtcGen;LStarKtcAlgorithm;32;107727
59863_LStarKtcGen;LStarKtcAlgorithm;33;550
59864_LmstGen;LmstAlgorithm;1;676
59864_LmstGen;LmstAlgorithm;2;641
59864_LmstGen;LmstAlgorithm;3;346
59864_LmstGen;LmstAlgorithm;4;378
59864_LmstGen;LmstAlgorithm;6;589
59864_LmstGen;LmstAlgorithm;7;649
59864_LmstGen;LmstAlgorithm;8;660
59864_LmstGen;LmstAlgorithm;10;1068
59864_LmstGen;LmstAlgorithm;11;371
59864_LmstGen;LmstAlgorithm;13;516
59864_LmstGen;LmstAlgorithm;14;174
59864_LmstGen;LmstAlgorithm;15;1043
59864_LmstGen;LmstAlgorithm;16;435
59864_LmstGen;LmstAlgorithm;17;742
59864_LmstGen;LmstAlgorithm;18;552
59864_LmstGen;LmstAlgorithm;19;265
59864_LmstGen;LmstAlgorithm;20;369
59864_LmstGen;LmstAlgorithm;22;890
59864_LmstGen;LmstAlgorithm;23;413
59864_LmstGen;LmstAlgorithm;24;360
59864_LmstGen;LmstAlgorithm;25;387
59864_LmstGen;LmstAlgorithm;26;29
59864_LmstGen;LmstAlgorithm;27;780
59864_LmstGen;LmstAlgorithm;28;406
59864_LmstGen;LmstAlgorithm;31;689
59864_LmstGen;LmstAlgorithm;32;361
59864_LmstGen;LmstAlgorithm;33;646
59865_KtcMan;aktc;1;32
59865_KtcMan;aktc;2;32
59865_KtcMan;aktc;3;523
59865_KtcMan;aktc;4;75
59865_KtcMan;aktc;6;119
59865_KtcMan;aktc;7;23
59865_KtcMan;aktc;8;58
59865_KtcMan;aktc;10;169
59865_KtcMan;aktc;11;71
59865_KtcMan;aktc;13;151
59865_KtcMan;aktc;14;73
59865_KtcMan;aktc;15;126
59865_KtcMan;aktc;16;122
59865_KtcMan;aktc;17;117
59865_KtcMan;aktc;18;117
59865_KtcMan;aktc;19;107
59865_KtcMan;aktc;20;187
59865_KtcMan;aktc;22;146
59865_KtcMan;aktc;23;257
59865_KtcMan;aktc;24;88
59865_KtcMan;aktc;25;173
59865_KtcMan;aktc;26;202
59865_KtcMan;aktc;27;86
59865_KtcMan;aktc;28;141
59865_KtcMan;aktc;31;182
59865_KtcMan;aktc;32;75
59865_KtcMan;aktc;33;72
59866_LStarKtcMan;lktc;1;94
59866_LStarKtcMan;lktc;2;36
59866_LStarKtcMan;lktc;3;1161
59866_LStarKtcMan;lktc;4;82
59866_LStarKtcMan;lktc;6;151
59866_LStarKtcMan;lktc;7;52
59866_LStarKtcMan;lktc;8;64
59866_LStarKtcMan;lktc;10;154
59866_LStarKtcMan;lktc;11;65
59866_LStarKtcMan;lktc;13;261
59866_LStarKtcMan;lktc;14;85
59866_LStarKtcMan;lktc;15;168
59866_LStarKtcMan;lktc;16;177
59866_LStarKtcMan;lktc;17;158
59866_LStarKtcMan;lktc;18;264
59866_LStarKtcMan;lktc;19;124
59866_LStarKtcMan;lktc;20;403
59866_LStarKtcMan;lktc;22;147
59866_LStarKtcMan;lktc;23;388
59866_LStarKtcMan;lktc;24;167
59866_LStarKtcMan;lktc;25;223
59866_LStarKtcMan;lktc;26;295
59866_LStarKtcMan;lktc;27;110
59866_LStarKtcMan;lktc;28;251
59866_LStarKtcMan;lktc;31;155
59866_LStarKtcMan;lktc;32;53
59866_LStarKtcMan;lktc;33;107
59867_LmstMan;lmst;1;525
59867_LmstMan;lmst;2;385
59867_LmstMan;lmst;3;1055
59867_LmstMan;lmst;4;1268
59867_LmstMan;lmst;6;196
59867_LmstMan;lmst;7;360
59867_LmstMan;lmst;8;533
59867_LmstMan;lmst;10;272
59867_LmstMan;lmst;11;609
59867_LmstMan;lmst;13;895
59867_LmstMan;lmst;14;643
59867_LmstMan;lmst;15;910
59867_LmstMan;lmst;16;237
59867_LmstMan;lmst;17;851
59867_LmstMan;lmst;18;978
59867_LmstMan;lmst;19;855
59867_LmstMan;lmst;20;385
59867_LmstMan;lmst;22;348
59867_LmstMan;lmst;23;565
59867_LmstMan;lmst;24;904
59867_LmstMan;lmst;25;595
59867_LmstMan;lmst;26;572
59867_LmstMan;lmst;27;1060
59867_LmstMan;lmst;28;123
59867_LmstMan;lmst;31;1266
59867_LmstMan;lmst;32;424
59867_LmstMan;lmst;33;926
59868_KtcGen;KtcAlgorithm;1;136
59868_KtcGen;KtcAlgorithm;2;158
59868_KtcGen;KtcAlgorithm;3;1181
59868_KtcGen;KtcAlgorithm;4;280
59868_KtcGen;KtcAlgorithm;6;824
59868_KtcGen;KtcAlgorithm;7;122
59868_KtcGen;KtcAlgorithm;8;350
59868_KtcGen;KtcAlgorithm;10;641
59868_KtcGen;KtcAlgorithm;11;345
59868_KtcGen;KtcAlgorithm;13;617
59868_KtcGen;KtcAlgorithm;14;263
59868_KtcGen;KtcAlgorithm;15;325
59868_KtcGen;KtcAlgorithm;16;549
59868_KtcGen;KtcAlgorithm;17;269
59868_KtcGen;KtcAlgorithm;18;1006
59868_KtcGen;KtcAlgorithm;19;483
59868_KtcGen;KtcAlgorithm;20;204
59868_KtcGen;KtcAlgorithm;22;862
59868_KtcGen;KtcAlgorithm;23;82
59868_KtcGen;KtcAlgorithm;24;582
59868_KtcGen;KtcAlgorithm;25;865
59868_KtcGen;KtcAlgorithm;26;858
59868_KtcGen;KtcAlgorithm;27;712
59868_KtcGen;KtcAlgorithm;28;375
59868_KtcGen;KtcAlgorithm;31;1146
59868_KtcGen;KtcAlgorithm;32;228
59868_KtcGen;KtcAlgorithm;33;611
59869_LStarKtcGen;LStarKtcAlgorithm;1;116424
59869_LStarKtcGen;LStarKtcAlgorithm;2;38971
59869_LStarKtcGen;LStarKtcAlgorithm;3;5157
59869_LStarKtcGen;LStarKtcAlgorithm;4;15108
59869_LStarKtcGen;LStarKtcAlgorithm;6;12975
59869_LStarKtcGen;LStarKtcAlgorithm;7;123443
59869_LStarKtcGen;LStarKtcAlgorithm;8;102052
59869_LStarKtcGen;LStarKtcAlgorithm;10;67416
59869_LStarKtcGen;LStarKtcAlgorithm;11;130524
59869_LStarKtcGen;LStarKtcAlgorithm;13;80966
59869_LStarKtcGen;LStarKtcAlgorithm;14;56520
59869_LStarKtcGen;LStarKtcAlgorithm;15;91740
59869_LStarKtcGen;LStarKtcAlgorithm;16;76113
59869_LStarKtcGen;LStarKtcAlgorithm;17;114898
59869_LStarKtcGen;LStarKtcAlgorithm;18;116976
59869_LStarKtcGen;LStarKtcAlgorithm;19;67964
59869_LStarKtcGen;LStarKtcAlgorithm;20;13094
59869_LStarKtcGen;LStarKtcAlgorithm;22;74771
59869_LStarKtcGen;LStarKtcAlgorithm;23;65248
59869_LStarKtcGen;LStarKtcAlgorithm;24;120455
59869_LStarKtcGen;LStarKtcAlgorithm;25;14840
59869_LStarKtcGen;LStarKtcAlgorithm;26;87013
59869_LStarKtcGen;LStarKtcAlgorithm;27;105012
59869_LStarKtcGen;LStarKtcAlgorithm;28;14314
