testId;algo;nodeId;runtimeMillis
59907_LmstMan;lmst;23;621
59907_LmstMan;lmst;24;800
59907_LmstMan;lmst;25;724
59907_LmstMan;lmst;26;179
59907_LmstMan;lmst;27;1158
59907_LmstMan;lmst;28;73
59907_LmstMan;lmst;31;1191
59907_LmstMan;lmst;32;730
59907_LmstMan;lmst;33;1125
59908_KtcGen;KtcAlgorithm;1;153
59908_KtcGen;KtcAlgorithm;2;213
59908_KtcGen;KtcAlgorithm;3;213
59908_KtcGen;KtcAlgorithm;4;360
59908_KtcGen;KtcAlgorithm;6;782
59908_KtcGen;KtcAlgorithm;7;106
59908_KtcGen;KtcAlgorithm;8;364
59908_KtcGen;KtcAlgorithm;10;508
59908_KtcGen;KtcAlgorithm;11;265
59908_KtcGen;KtcAlgorithm;13;804
59908_KtcGen;KtcAlgorithm;14;352
59908_KtcGen;KtcAlgorithm;15;678
59908_KtcGen;KtcAlgorithm;16;385
59908_KtcGen;KtcAlgorithm;17;346
59908_KtcGen;KtcAlgorithm;18;1321
59908_KtcGen;KtcAlgorithm;19;482
59908_KtcGen;KtcAlgorithm;20;624
59908_KtcGen;KtcAlgorithm;22;971
59908_KtcGen;KtcAlgorithm;23;214
59908_KtcGen;KtcAlgorithm;24;842
59908_KtcGen;KtcAlgorithm;25;931
59908_KtcGen;KtcAlgorithm;26;1049
59908_KtcGen;KtcAlgorithm;27;622
59908_KtcGen;KtcAlgorithm;28;342
59908_KtcGen;KtcAlgorithm;31;1151
59908_KtcGen;KtcAlgorithm;32;243
59908_KtcGen;KtcAlgorithm;33;643
59909_LStarKtcGen;LStarKtcAlgorithm;1;102569
59909_LStarKtcGen;LStarKtcAlgorithm;2;29969
59909_LStarKtcGen;LStarKtcAlgorithm;3;113531
59909_LStarKtcGen;LStarKtcAlgorithm;4;71320
59909_LStarKtcGen;LStarKtcAlgorithm;6;39368
59909_LStarKtcGen;LStarKtcAlgorithm;7;49530
59909_LStarKtcGen;LStarKtcAlgorithm;8;62532
59909_LStarKtcGen;LStarKtcAlgorithm;10;29848
59909_LStarKtcGen;LStarKtcAlgorithm;11;97442
59909_LStarKtcGen;LStarKtcAlgorithm;13;64516
59909_LStarKtcGen;LStarKtcAlgorithm;14;49560
59909_LStarKtcGen;LStarKtcAlgorithm;15;18405
59909_LStarKtcGen;LStarKtcAlgorithm;16;115722
59909_LStarKtcGen;LStarKtcAlgorithm;17;125183
59909_LStarKtcGen;LStarKtcAlgorithm;18;19867
59909_LStarKtcGen;LStarKtcAlgorithm;19;9461
59909_LStarKtcGen;LStarKtcAlgorithm;20;58352
59909_LStarKtcGen;LStarKtcAlgorithm;22;85573
59909_LStarKtcGen;LStarKtcAlgorithm;23;105261
59909_LStarKtcGen;LStarKtcAlgorithm;24;113588
59909_LStarKtcGen;LStarKtcAlgorithm;25;73456
59909_LStarKtcGen;LStarKtcAlgorithm;26;80506
59909_LStarKtcGen;LStarKtcAlgorithm;27;5066
59909_LStarKtcGen;LStarKtcAlgorithm;28;122744
59909_LStarKtcGen;LStarKtcAlgorithm;31;52613
59909_LStarKtcGen;LStarKtcAlgorithm;32;130187
59909_LStarKtcGen;LStarKtcAlgorithm;33;42359
59910_LmstGen;LmstAlgorithm;1;243
59910_LmstGen;LmstAlgorithm;2;585
59910_LmstGen;LmstAlgorithm;3;1114
59910_LmstGen;LmstAlgorithm;4;1164
59910_LmstGen;LmstAlgorithm;6;1037
59910_LmstGen;LmstAlgorithm;7;549
59910_LmstGen;LmstAlgorithm;8;877
59910_LmstGen;LmstAlgorithm;10;340
59910_LmstGen;LmstAlgorithm;11;601
59910_LmstGen;LmstAlgorithm;13;797
59910_LmstGen;LmstAlgorithm;14;778
59910_LmstGen;LmstAlgorithm;15;877
59910_LmstGen;LmstAlgorithm;16;628
59910_LmstGen;LmstAlgorithm;17;105
59910_LmstGen;LmstAlgorithm;18;346
59910_LmstGen;LmstAlgorithm;19;432
59910_LmstGen;LmstAlgorithm;20;734
59910_LmstGen;LmstAlgorithm;22;428
59910_LmstGen;LmstAlgorithm;23;340
59910_LmstGen;LmstAlgorithm;24;1052
59910_LmstGen;LmstAlgorithm;25;634
59910_LmstGen;LmstAlgorithm;26;248
59910_LmstGen;LmstAlgorithm;27;297
59910_LmstGen;LmstAlgorithm;28;1146
59910_LmstGen;LmstAlgorithm;31;1285
59910_LmstGen;LmstAlgorithm;32;822
59910_LmstGen;LmstAlgorithm;33;67
59911_KtcMan;aktc;1;35
59911_KtcMan;aktc;2;43
59911_KtcMan;aktc;3;1423
59911_KtcMan;aktc;4;82
59911_KtcMan;aktc;6;164
59911_KtcMan;aktc;7;25
59911_KtcMan;aktc;8;60
59911_KtcMan;aktc;10;128
59911_KtcMan;aktc;11;57
59911_KtcMan;aktc;13;78
59911_KtcMan;aktc;14;84
59911_KtcMan;aktc;15;206
59911_KtcMan;aktc;16;137
59911_KtcMan;aktc;17;97
59911_KtcMan;aktc;18;192
59911_KtcMan;aktc;19;129
59911_KtcMan;aktc;20;490
59911_KtcMan;aktc;22;165
59911_KtcMan;aktc;23;300
59911_KtcMan;aktc;24;202
59911_KtcMan;aktc;25;199
59911_KtcMan;aktc;26;213
59911_KtcMan;aktc;27;75
59911_KtcMan;aktc;28;276
59911_KtcMan;aktc;31;155
59911_KtcMan;aktc;32;75
59911_KtcMan;aktc;33;87
59912_LStarKtcMan;lktc;1;100
59912_LStarKtcMan;lktc;2;57
59912_LStarKtcMan;lktc;3;1304
59912_LStarKtcMan;lktc;4;82
59912_LStarKtcMan;lktc;6;114
59912_LStarKtcMan;lktc;7;78
59912_LStarKtcMan;lktc;8;72
59912_LStarKtcMan;lktc;10;185
59912_LStarKtcMan;lktc;11;84
59912_LStarKtcMan;lktc;13;258
59912_LStarKtcMan;lktc;14;65
59912_LStarKtcMan;lktc;15;297
59912_LStarKtcMan;lktc;16;116
59912_LStarKtcMan;lktc;17;173
59912_LStarKtcMan;lktc;18;255
59912_LStarKtcMan;lktc;19;141
59912_LStarKtcMan;lktc;20;452
59912_LStarKtcMan;lktc;22;156
59912_LStarKtcMan;lktc;23;409
59912_LStarKtcMan;lktc;24;238
59912_LStarKtcMan;lktc;25;275
59912_LStarKtcMan;lktc;26;273
59912_LStarKtcMan;lktc;27;99
59912_LStarKtcMan;lktc;28;303
59912_LStarKtcMan;lktc;31;224
59912_LStarKtcMan;lktc;32;50
59912_LStarKtcMan;lktc;33;155
59913_LmstMan;lmst;1;623
59913_LmstMan;lmst;2;624
59913_LmstMan;lmst;3;689
59913_LmstMan;lmst;4;1232
59913_LmstMan;lmst;6;22
59913_LmstMan;lmst;7;312
59913_LmstMan;lmst;8;628
59913_LmstMan;lmst;10;578
59913_LmstMan;lmst;11;543
59913_LmstMan;lmst;13;739
59913_LmstMan;lmst;14;312
59913_LmstMan;lmst;15;181
59913_LmstMan;lmst;16;495
59913_LmstMan;lmst;17;759
59913_LmstMan;lmst;18;271
59913_LmstMan;lmst;19;375
59913_LmstMan;lmst;20;662
59913_LmstMan;lmst;22;227
59913_LmstMan;lmst;23;619
59913_LmstMan;lmst;24;620
59913_LmstMan;lmst;25;603
59913_LmstMan;lmst;26;197
59913_LmstMan;lmst;27;1026
59913_LmstMan;lmst;28;1106
59913_LmstMan;lmst;31;1176
59913_LmstMan;lmst;32;513
59913_LmstMan;lmst;33;934
59914_KtcGen;KtcAlgorithm;1;109
59914_KtcGen;KtcAlgorithm;2;228
59914_KtcGen;KtcAlgorithm;3;856
59914_KtcGen;KtcAlgorithm;4;301
59914_KtcGen;KtcAlgorithm;6;841
59914_KtcGen;KtcAlgorithm;7;99
59914_KtcGen;KtcAlgorithm;8;396
59914_KtcGen;KtcAlgorithm;10;416
59914_KtcGen;KtcAlgorithm;11;350
59914_KtcGen;KtcAlgorithm;13;701
59914_KtcGen;KtcAlgorithm;14;227
59914_KtcGen;KtcAlgorithm;15;1226
59914_KtcGen;KtcAlgorithm;16;626
59914_KtcGen;KtcAlgorithm;17;449
59914_KtcGen;KtcAlgorithm;18;984
59914_KtcGen;KtcAlgorithm;19;1024
59914_KtcGen;KtcAlgorithm;20;733
59914_KtcGen;KtcAlgorithm;22;897
59914_KtcGen;KtcAlgorithm;23;52
59914_KtcGen;KtcAlgorithm;24;1110
59914_KtcGen;KtcAlgorithm;25;987
59914_KtcGen;KtcAlgorithm;26;978
59914_KtcGen;KtcAlgorithm;27;770
59914_KtcGen;KtcAlgorithm;28;583
59914_KtcGen;KtcAlgorithm;31;988
59914_KtcGen;KtcAlgorithm;32;284
59914_KtcGen;KtcAlgorithm;33;1010
59915_LStarKtcGen;LStarKtcAlgorithm;1;102325
59915_LStarKtcGen;LStarKtcAlgorithm;2;78675
59915_LStarKtcGen;LStarKtcAlgorithm;3;6844
59915_LStarKtcGen;LStarKtcAlgorithm;4;102082
59915_LStarKtcGen;LStarKtcAlgorithm;6;34917
59915_LStarKtcGen;LStarKtcAlgorithm;7;82733
59915_LStarKtcGen;LStarKtcAlgorithm;8;81392
59915_LStarKtcGen;LStarKtcAlgorithm;10;104374
59915_LStarKtcGen;LStarKtcAlgorithm;11;69306
59915_LStarKtcGen;LStarKtcAlgorithm;13;32166
59915_LStarKtcGen;LStarKtcAlgorithm;14;118041
59915_LStarKtcGen;LStarKtcAlgorithm;15;2389
59915_LStarKtcGen;LStarKtcAlgorithm;16;40470
59915_LStarKtcGen;LStarKtcAlgorithm;17;20143
59915_LStarKtcGen;LStarKtcAlgorithm;18;104987
59915_LStarKtcGen;LStarKtcAlgorithm;19;55759
59915_LStarKtcGen;LStarKtcAlgorithm;20;64000
59915_LStarKtcGen;LStarKtcAlgorithm;22;63117
59915_LStarKtcGen;LStarKtcAlgorithm;23;64759
59915_LStarKtcGen;LStarKtcAlgorithm;24;51975
59915_LStarKtcGen;LStarKtcAlgorithm;25;97968
59915_LStarKtcGen;LStarKtcAlgorithm;26;47856
59915_LStarKtcGen;LStarKtcAlgorithm;27;104160
59915_LStarKtcGen;LStarKtcAlgorithm;28;66474
59915_LStarKtcGen;LStarKtcAlgorithm;31;123052
59915_LStarKtcGen;LStarKtcAlgorithm;32;44861
59915_LStarKtcGen;LStarKtcAlgorithm;33;88815
59916_LmstGen;LmstAlgorithm;1;439
59916_LmstGen;LmstAlgorithm;2;77
59916_LmstGen;LmstAlgorithm;3;360
59916_LmstGen;LmstAlgorithm;4;350
59916_LmstGen;LmstAlgorithm;6;630
59916_LmstGen;LmstAlgorithm;7;274
59916_LmstGen;LmstAlgorithm;8;592
59916_LmstGen;LmstAlgorithm;10;585
59916_LmstGen;LmstAlgorithm;11;14
59916_LmstGen;LmstAlgorithm;13;748
59916_LmstGen;LmstAlgorithm;14;1052
59916_LmstGen;LmstAlgorithm;15;1229
59916_LmstGen;LmstAlgorithm;16;89
59916_LmstGen;LmstAlgorithm;17;148
59916_LmstGen;LmstAlgorithm;18;87
59916_LmstGen;LmstAlgorithm;19;1312
59916_LmstGen;LmstAlgorithm;20;881
59916_LmstGen;LmstAlgorithm;22;630
59916_LmstGen;LmstAlgorithm;23;370
59916_LmstGen;LmstAlgorithm;24;633
59916_LmstGen;LmstAlgorithm;25;1215
59916_LmstGen;LmstAlgorithm;26;82
59916_LmstGen;LmstAlgorithm;27;423
59916_LmstGen;LmstAlgorithm;28;451
59916_LmstGen;LmstAlgorithm;31;775
59916_LmstGen;LmstAlgorithm;32;225
59916_LmstGen;LmstAlgorithm;33;533
59922_KtcMan;aktc;1;43
59922_KtcMan;aktc;2;35
59922_KtcMan;aktc;3;515
59922_KtcMan;aktc;4;44
59922_KtcMan;aktc;6;125
59922_KtcMan;aktc;7;20
59922_KtcMan;aktc;8;56
59922_KtcMan;aktc;10;127
59922_KtcMan;aktc;11;41
59922_KtcMan;aktc;13;135
59922_KtcMan;aktc;14;32
59922_KtcMan;aktc;15;105
59922_KtcMan;aktc;16;69
59922_KtcMan;aktc;17;83
59922_KtcMan;aktc;18;170
59922_KtcMan;aktc;19;89
59922_KtcMan;aktc;20;216
59922_KtcMan;aktc;22;139
59922_KtcMan;aktc;23;429
59922_KtcMan;aktc;24;60
59922_KtcMan;aktc;25;168
59922_KtcMan;aktc;26;136
59922_KtcMan;aktc;27;85
59922_KtcMan;aktc;28;421
59922_KtcMan;aktc;31;221
59922_KtcMan;aktc;32;47
59922_KtcMan;aktc;33;118
59923_LStarKtcMan;lktc;1;59
59923_LStarKtcMan;lktc;2;55
59923_LStarKtcMan;lktc;3;883
59923_LStarKtcMan;lktc;4;56
59923_LStarKtcMan;lktc;6;251
59923_LStarKtcMan;lktc;7;50
59923_LStarKtcMan;lktc;8;98
59923_LStarKtcMan;lktc;10;276
59923_LStarKtcMan;lktc;11;104
59923_LStarKtcMan;lktc;13;290
59923_LStarKtcMan;lktc;14;43
59923_LStarKtcMan;lktc;15;139
59923_LStarKtcMan;lktc;16;209
59923_LStarKtcMan;lktc;17;122
59923_LStarKtcMan;lktc;18;340
59923_LStarKtcMan;lktc;19;172
59923_LStarKtcMan;lktc;20;424
59923_LStarKtcMan;lktc;22;258
59923_LStarKtcMan;lktc;23;694
59923_LStarKtcMan;lktc;24;132
59923_LStarKtcMan;lktc;25;276
59923_LStarKtcMan;lktc;26;431
59923_LStarKtcMan;lktc;27;180
59923_LStarKtcMan;lktc;28;535
59923_LStarKtcMan;lktc;31;325
59923_LStarKtcMan;lktc;32;89
59923_LStarKtcMan;lktc;33;113
59924_LmstMan;lmst;1;536
59924_LmstMan;lmst;2;587
59924_LmstMan;lmst;3;462
59924_LmstMan;lmst;4;1227
59924_LmstMan;lmst;6;70
59924_LmstMan;lmst;7;373
59924_LmstMan;lmst;8;1207
59924_LmstMan;lmst;10;462
59924_LmstMan;lmst;11;595
59924_LmstMan;lmst;13;572
59924_LmstMan;lmst;14;448
59924_LmstMan;lmst;15;914
59924_LmstMan;lmst;16;529
59924_LmstMan;lmst;17;850
59924_LmstMan;lmst;18;92
59924_LmstMan;lmst;19;632
59924_LmstMan;lmst;20;60
59924_LmstMan;lmst;22;235
59924_LmstMan;lmst;23;436
59924_LmstMan;lmst;24;768
59924_LmstMan;lmst;25;592
59924_LmstMan;lmst;26;604
59924_LmstMan;lmst;27;1069
59924_LmstMan;lmst;28;630
59924_LmstMan;lmst;31;1005
59924_LmstMan;lmst;32;622
59924_LmstMan;lmst;33;980
59925_KtcGen;KtcAlgorithm;1;130
59925_KtcGen;KtcAlgorithm;2;264
59925_KtcGen;KtcAlgorithm;3;292
59925_KtcGen;KtcAlgorithm;4;288
59925_KtcGen;KtcAlgorithm;6;720
59925_KtcGen;KtcAlgorithm;7;121
59925_KtcGen;KtcAlgorithm;8;381
59925_KtcGen;KtcAlgorithm;10;645
59925_KtcGen;KtcAlgorithm;11;212
59925_KtcGen;KtcAlgorithm;13;715
59925_KtcGen;KtcAlgorithm;14;370
59925_KtcGen;KtcAlgorithm;15;737
59925_KtcGen;KtcAlgorithm;16;346
59925_KtcGen;KtcAlgorithm;17;386
59925_KtcGen;KtcAlgorithm;18;1100
59925_KtcGen;KtcAlgorithm;19;662
59925_KtcGen;KtcAlgorithm;20;116
59925_KtcGen;KtcAlgorithm;22;1152
59925_KtcGen;KtcAlgorithm;23;535
59925_KtcGen;KtcAlgorithm;24;530
59925_KtcGen;KtcAlgorithm;25;924
59925_KtcGen;KtcAlgorithm;26;1055
59925_KtcGen;KtcAlgorithm;27;532
59925_KtcGen;KtcAlgorithm;28;411
59925_KtcGen;KtcAlgorithm;31;946
59925_KtcGen;KtcAlgorithm;32;584
59925_KtcGen;KtcAlgorithm;33;396
59926_LStarKtcGen;LStarKtcAlgorithm;1;54870
59926_LStarKtcGen;LStarKtcAlgorithm;2;4212
59926_LStarKtcGen;LStarKtcAlgorithm;3;61525
59926_LStarKtcGen;LStarKtcAlgorithm;4;4762
59926_LStarKtcGen;LStarKtcAlgorithm;6;95918
59926_LStarKtcGen;LStarKtcAlgorithm;7;50262
59926_LStarKtcGen;LStarKtcAlgorithm;8;95369
59926_LStarKtcGen;LStarKtcAlgorithm;10;55512
59926_LStarKtcGen;LStarKtcAlgorithm;11;95611
59926_LStarKtcGen;LStarKtcAlgorithm;13;38025
59926_LStarKtcGen;LStarKtcAlgorithm;14;58563
59926_LStarKtcGen;LStarKtcAlgorithm;15;61555
59926_LStarKtcGen;LStarKtcAlgorithm;16;43306
59926_LStarKtcGen;LStarKtcAlgorithm;17;52978
59926_LStarKtcGen;LStarKtcAlgorithm;18;65462
59926_LStarKtcGen;LStarKtcAlgorithm;19;110412
59926_LStarKtcGen;LStarKtcAlgorithm;20;122559
59926_LStarKtcGen;LStarKtcAlgorithm;22;93140
59926_LStarKtcGen;LStarKtcAlgorithm;23;37693
59926_LStarKtcGen;LStarKtcAlgorithm;24;81298
59926_LStarKtcGen;LStarKtcAlgorithm;25;38514
59926_LStarKtcGen;LStarKtcAlgorithm;26;103913
59926_LStarKtcGen;LStarKtcAlgorithm;27;94666
59926_LStarKtcGen;LStarKtcAlgorithm;31;31709
59926_LStarKtcGen;LStarKtcAlgorithm;32;13216
59926_LStarKtcGen;LStarKtcAlgorithm;33;56551
59927_LmstGen;LmstAlgorithm;1;4
59927_LmstGen;LmstAlgorithm;2;832
59927_LmstGen;LmstAlgorithm;3;112
59927_LmstGen;LmstAlgorithm;4;206
59927_LmstGen;LmstAlgorithm;6;583
59927_LmstGen;LmstAlgorithm;7;354
59927_LmstGen;LmstAlgorithm;8;1012
59927_LmstGen;LmstAlgorithm;10;479
59927_LmstGen;LmstAlgorithm;11;1562
59927_LmstGen;LmstAlgorithm;13;622
59927_LmstGen;LmstAlgorithm;14;439
59927_LmstGen;LmstAlgorithm;15;40
59927_LmstGen;LmstAlgorithm;16;652
59927_LmstGen;LmstAlgorithm;17;1151
59927_LmstGen;LmstAlgorithm;18;1254
59927_LmstGen;LmstAlgorithm;19;33
59927_LmstGen;LmstAlgorithm;20;561
59927_LmstGen;LmstAlgorithm;22;689
59927_LmstGen;LmstAlgorithm;23;122
59927_LmstGen;LmstAlgorithm;24;240
59927_LmstGen;LmstAlgorithm;25;979
59927_LmstGen;LmstAlgorithm;26;702
59927_LmstGen;LmstAlgorithm;27;335
59927_LmstGen;LmstAlgorithm;31;183
59927_LmstGen;LmstAlgorithm;32;996
59927_LmstGen;LmstAlgorithm;33;587
59928_KtcMan;aktc;1;20
59928_KtcMan;aktc;2;40
59928_KtcMan;aktc;3;325
59928_KtcMan;aktc;4;68
59928_KtcMan;aktc;6;152
59928_KtcMan;aktc;7;26
59928_KtcMan;aktc;8;52
59928_KtcMan;aktc;10;88
59928_KtcMan;aktc;11;83
59928_KtcMan;aktc;13;195
59928_KtcMan;aktc;14;80
59928_KtcMan;aktc;15;75
59928_KtcMan;aktc;16;64
59928_KtcMan;aktc;17;76
59928_KtcMan;aktc;18;178
59928_KtcMan;aktc;19;156
59928_KtcMan;aktc;20;305
59928_KtcMan;aktc;22;167
59928_KtcMan;aktc;23;282
59928_KtcMan;aktc;24;65
59928_KtcMan;aktc;25;147
59928_KtcMan;aktc;26;198
59928_KtcMan;aktc;27;46
59928_KtcMan;aktc;31;126
59928_KtcMan;aktc;32;39
59928_KtcMan;aktc;33;120
59929_LStarKtcMan;lktc;1;45
59929_LStarKtcMan;lktc;2;65
59929_LStarKtcMan;lktc;3;1081
59929_LStarKtcMan;lktc;4;98
59929_LStarKtcMan;lktc;6;246
59929_LStarKtcMan;lktc;7;50
59929_LStarKtcMan;lktc;8;102
59929_LStarKtcMan;lktc;10;189
59929_LStarKtcMan;lktc;11;105
59929_LStarKtcMan;lktc;13;283
59929_LStarKtcMan;lktc;14;102
59929_LStarKtcMan;lktc;15;159
59929_LStarKtcMan;lktc;16;184
59929_LStarKtcMan;lktc;17;79
59929_LStarKtcMan;lktc;18;224
59929_LStarKtcMan;lktc;19;220
59929_LStarKtcMan;lktc;20;448
59929_LStarKtcMan;lktc;22;109
59929_LStarKtcMan;lktc;23;283
59929_LStarKtcMan;lktc;24;76
59929_LStarKtcMan;lktc;25;202
59929_LStarKtcMan;lktc;26;365
59929_LStarKtcMan;lktc;27;104
59929_LStarKtcMan;lktc;31;126
59929_LStarKtcMan;lktc;32;79
59929_LStarKtcMan;lktc;33;140
59930_LmstMan;lmst;1;194
59930_LmstMan;lmst;2;387
59930_LmstMan;lmst;3;43
59930_LmstMan;lmst;4;578
59930_LmstMan;lmst;6;354
59930_LmstMan;lmst;7;339
59930_LmstMan;lmst;8;733
59930_LmstMan;lmst;10;4
59930_LmstMan;lmst;11;538
59930_LmstMan;lmst;13;731
59930_LmstMan;lmst;14;563
59930_LmstMan;lmst;15;771
59930_LmstMan;lmst;16;769
59930_LmstMan;lmst;17;717
59930_LmstMan;lmst;18;1157
59930_LmstMan;lmst;19;1000
59930_LmstMan;lmst;20;422
59930_LmstMan;lmst;22;582
59930_LmstMan;lmst;23;166
59930_LmstMan;lmst;24;454
59930_LmstMan;lmst;25;767
59930_LmstMan;lmst;26;271
59930_LmstMan;lmst;27;646
59930_LmstMan;lmst;31;107
59930_LmstMan;lmst;32;781
59930_LmstMan;lmst;33;942
59931_KtcGen;KtcAlgorithm;1;48
59931_KtcGen;KtcAlgorithm;2;235
59931_KtcGen;KtcAlgorithm;3;164
59931_KtcGen;KtcAlgorithm;4;258
59931_KtcGen;KtcAlgorithm;6;610
59931_KtcGen;KtcAlgorithm;7;180
59931_KtcGen;KtcAlgorithm;8;367
59931_KtcGen;KtcAlgorithm;10;358
59931_KtcGen;KtcAlgorithm;11;233
59931_KtcGen;KtcAlgorithm;13;537
59931_KtcGen;KtcAlgorithm;14;276
59931_KtcGen;KtcAlgorithm;15;479
59931_KtcGen;KtcAlgorithm;16;414
59931_KtcGen;KtcAlgorithm;17;248
59931_KtcGen;KtcAlgorithm;18;322
59931_KtcGen;KtcAlgorithm;19;1316
59931_KtcGen;KtcAlgorithm;20;786
59931_KtcGen;KtcAlgorithm;22;426
59931_KtcGen;KtcAlgorithm;23;661
59931_KtcGen;KtcAlgorithm;24;347
59931_KtcGen;KtcAlgorithm;25;1054
59931_KtcGen;KtcAlgorithm;26;1110
59931_KtcGen;KtcAlgorithm;27;344
59931_KtcGen;KtcAlgorithm;31;455
59931_KtcGen;KtcAlgorithm;32;488
59931_KtcGen;KtcAlgorithm;33;525
59932_LStarKtcGen;LStarKtcAlgorithm;1;44372
59932_LStarKtcGen;LStarKtcAlgorithm;2;22950
59932_LStarKtcGen;LStarKtcAlgorithm;3;33762
59932_LStarKtcGen;LStarKtcAlgorithm;4;24109
59932_LStarKtcGen;LStarKtcAlgorithm;6;102600
59932_LStarKtcGen;LStarKtcAlgorithm;7;52215
59932_LStarKtcGen;LStarKtcAlgorithm;8;61524
59932_LStarKtcGen;LStarKtcAlgorithm;10;56701
59932_LStarKtcGen;LStarKtcAlgorithm;11;69458
59932_LStarKtcGen;LStarKtcAlgorithm;13;33448
59932_LStarKtcGen;LStarKtcAlgorithm;14;55389
59932_LStarKtcGen;LStarKtcAlgorithm;15;94085
59932_LStarKtcGen;LStarKtcAlgorithm;16;127655
59932_LStarKtcGen;LStarKtcAlgorithm;17;85754
59932_LStarKtcGen;LStarKtcAlgorithm;18;102172
59932_LStarKtcGen;LStarKtcAlgorithm;19;129272
59932_LStarKtcGen;LStarKtcAlgorithm;20;89966
59932_LStarKtcGen;LStarKtcAlgorithm;22;75317
59932_LStarKtcGen;LStarKtcAlgorithm;23;123810
59932_LStarKtcGen;LStarKtcAlgorithm;24;72082
59932_LStarKtcGen;LStarKtcAlgorithm;25;30182
59932_LStarKtcGen;LStarKtcAlgorithm;26;37415
59932_LStarKtcGen;LStarKtcAlgorithm;27;77392
59932_LStarKtcGen;LStarKtcAlgorithm;31;103179
59932_LStarKtcGen;LStarKtcAlgorithm;32;51971
59932_LStarKtcGen;LStarKtcAlgorithm;33;77179
59933_LmstGen;LmstAlgorithm;1;988
59933_LmstGen;LmstAlgorithm;2;599
59933_LmstGen;LmstAlgorithm;3;46
59933_LmstGen;LmstAlgorithm;4;403
59933_LmstGen;LmstAlgorithm;6;331
59933_LmstGen;LmstAlgorithm;7;246
59933_LmstGen;LmstAlgorithm;8;586
59933_LmstGen;LmstAlgorithm;10;797
59933_LmstGen;LmstAlgorithm;11;75
59933_LmstGen;LmstAlgorithm;13;1097
59933_LmstGen;LmstAlgorithm;14;125
59933_LmstGen;LmstAlgorithm;15;1019
59933_LmstGen;LmstAlgorithm;16;397
59933_LmstGen;LmstAlgorithm;17;283
59933_LmstGen;LmstAlgorithm;18;503
59933_LmstGen;LmstAlgorithm;19;199
59933_LmstGen;LmstAlgorithm;20;16
59933_LmstGen;LmstAlgorithm;22;501
59933_LmstGen;LmstAlgorithm;23;14
59933_LmstGen;LmstAlgorithm;24;135
59933_LmstGen;LmstAlgorithm;25;430
59933_LmstGen;LmstAlgorithm;26;73
59933_LmstGen;LmstAlgorithm;27;811
59933_LmstGen;LmstAlgorithm;31;1227
59933_LmstGen;LmstAlgorithm;32;697
59933_LmstGen;LmstAlgorithm;33;615
